sample_id,algorithm,original_size,compressed_size,compression_ratio,compression_time_ms,decompression_time_ms,verified
sample_000267,bz2,16384,381,0.02325439453125,0.4123,0.1902,True
sample_000267,lzma,16384,240,0.0146484375,11.4633,0.0901,True
sample_000267,zstd,16384,195,0.01190185546875,0.0139,0.1046,True
sample_000268,gzip,16384,2488,0.15185546875,0.6696,0.0514,True
sample_000268,bz2,16384,1719,0.10491943359375,3.8874,0.5841,True
sample_000268,lzma,16384,2300,0.140380859375,19.8811,0.4518,True
sample_000268,zstd,16384,2758,0.1683349609375,0.1486,0.059,True
sample_000269,gzip,16384,5132,0.313232421875,1.1969,0.1272,True
sample_000269,bz2,16384,5603,0.34197998046875,3.9221,1.0263,True
sample_000269,lzma,16384,4776,0.29150390625,15.0208,0.7279,True
sample_000269,zstd,16384,5041,0.30767822265625,0.1159,0.0317,True
sample_000270,gzip,65536,65574,1.000579833984375,3.1695,0.0477,True
sample_000270,bz2,65536,66168,1.0096435546875,19.4471,7.5865,True
sample_000270,lzma,65536,65600,1.0009765625,38.2064,0.2893,True
sample_000270,zstd,65536,65546,1.000152587890625,0.1281,0.014,True
sample_000271,gzip,65536,29279,0.4467620849609375,27.7361,0.5358,True
sample_000271,bz2,65536,25540,0.38970947265625,12.4985,4.5924,True
sample_000271,lzma,65536,27372,0.41766357421875,40.1613,3.1547,True
sample_000271,zstd,65536,28208,0.430419921875,1.6476,0.2987,True
sample_000272,gzip,65536,191,0.0029144287109375,0.3411,0.0719,True
sample_000272,bz2,65536,99,0.0015106201171875,24.6744,1.8671,True
sample_000272,lzma,65536,160,0.00244140625,12.0039,0.4962,True
sample_000272,zstd,65536,34,0.000518798828125,0.0193,0.0475,True
sample_000273,gzip,65536,265,0.0040435791015625,0.7547,0.0769,True
sample_000273,bz2,65536,488,0.0074462890625,1.1539,0.4694,True
sample_000273,lzma,65536,304,0.004638671875,12.7779,0.5407,True
sample_000273,zstd,65536,202,0.003082275390625,0.1561,0.069,True
sample_000274,gzip,65536,9105,0.1389312744140625,4.2848,0.189,True
sample_000274,bz2,65536,6695,0.1021575927734375,11.7099,1.8238,True
sample_000274,lzma,65536,7328,0.11181640625,55.8716,2.2048,True
sample_000274,zstd,65536,10727,0.1636810302734375,0.8557,0.2272,True
sample_000275,gzip,65536,24772,0.37799072265625,3.3644,0.3086,True
sample_000275,bz2,65536,23543,0.3592376708984375,26.1593,3.7753,True
sample_000275,lzma,65536,23368,0.3565673828125,27.1737,6.1626,True
sample_000275,zstd,65536,25531,0.3895721435546875,0.4653,0.2124,True
sample_000276,gzip,262144,262242,1.0003738403320312,15.0669,0.3908,True
sample_000276,bz2,262144,263750,1.0061264038085938,63.7856,29.2992,True
sample_000276,lzma,262144,262216,1.000274658203125,140.7318,0.7976,True
sample_000276,zstd,262144,262159,1.0000572204589844,0.8642,0.0341,True
sample_000277,gzip,262144,76060,0.2901458740234375,484.0048,1.3084,True
sample_000277,bz2,262144,71675,0.2734184265136719,51.3736,18.9924,True
sample_000277,lzma,262144,72508,0.2765960693359375,256.3369,9.212,True
sample_000277,zstd,262144,85631,0.3266563415527344,4.8483,1.4079,True
sample_000278,gzip,262144,296,0.001129150390625,1.1924,0.1623,True
sample_000278,bz2,262144,55,0.000209808349609375,72.267,3.21,True
sample_000278,lzma,262144,176,0.00067138671875,16.2823,1.2846,True
sample_000278,zstd,262144,36,0.0001373291015625,0.5119,0.2544,True
sample_000279,gzip,262144,32489,0.12393569946289062,21.2725,0.5016,True
sample_000279,bz2,262144,24022,0.09163665771484375,12.1643,4.6478,True
sample_000279,lzma,262144,21484,0.0819549560546875,234.1675,5.4559,True
sample_000279,zstd,262144,20861,0.07957839965820312,1.6759,0.6576,True
sample_000280,gzip,262144,34706,0.13239288330078125,17.6156,0.6266,True
sample_000280,bz2,262144,21337,0.08139419555664062,51.1937,11.3135,True
sample_000280,lzma,262144,27744,0.1058349609375,249.7789,4.9512,True
sample_000280,zstd,262144,42501,0.16212844848632812,2.5019,0.759,True
sample_000281,gzip,262144,93392,0.35626220703125,119.7143,0.7561,True
sample_000281,bz2,262144,89779,0.3424797058105469,108.5388,15.9447,True
sample_000281,lzma,262144,82680,0.315399169921875,166.12,11.9112,True
sample_000281,zstd,262144,94923,0.3621025085449219,2.6672,0.9546,True
sample_000282,gzip,1048576,1048914,1.0003223419189453,62.8236,2.2043,True
sample_000282,bz2,1048576,1053657,1.0048456192016602,306.162,173.9161,True
sample_000282,lzma,1048576,1048688,1.0001068115234375,595.1042,3.9106,True
sample_000282,zstd,1048576,1048609,1.0000314712524414,2.3228,0.6532,True
sample_000283,gzip,1048576,600095,0.5722951889038086,138.7266,8.812,True
sample_000283,bz2,1048576,534086,0.5093441009521484,204.4958,115.9197,True
sample_000283,lzma,1048576,564240,0.5381011962890625,1193.4039,65.9992,True
sample_000283,zstd,1048576,543464,0.5182876586914062,25.3133,4.6588,True
sample_000284,gzip,1048576,3768,0.00359344482421875,4.2257,1.4315,True
sample_000284,bz2,1048576,1056,0.001007080078125,662.6293,24.9498,True
sample_000284,lzma,1048576,420,0.000400543212890625,44.1074,5.0182,True
sample_000284,zstd,1048576,234,0.0002231597900390625,0.9857,0.6956,True
sample_000285,gzip,1048576,9563,0.009119987487792969,62.6128,1.94,True
sample_000285,bz2,1048576,11394,0.010866165161132812,17.5048,9.542,True
sample_000285,lzma,1048576,7960,0.00759124755859375,110.9602,6.9567,True
sample_000285,zstd,1048576,9502,0.009061813354492188,1.4229,1.3038,True
sample_000286,gzip,1048576,137131,0.13077831268310547,72.9237,3.1752,True
sample_000286,bz2,1048576,80859,0.07711315155029297,291.2765,53.687,True
sample_000286,lzma,1048576,102792,0.09803009033203125,1107.3932,19.0051,True
sample_000286,zstd,1048576,168966,0.16113853454589844,9.7431,3.995,True
sample_000287,gzip,1048576,301796,0.2878150939941406,420.5905,3.0473,True
sample_000287,bz2,1048576,290531,0.2770719528198242,469.167,62.319,True
sample_000287,lzma,1048576,292824,0.27925872802734375,517.9071,27.7145,True
sample_000287,zstd,1048576,312244,0.2977790832519531,8.246,2.5866,True
sample_000288,gzip,16384,16407,1.00140380859375,0.4363,0.0115,True
sample_000288,bz2,16384,16857,1.02886962890625,6.2482,2.096,True
sample_000288,lzma,16384,16444,1.003662109375,17.469,0.1407,True
sample_000288,zstd,16384,16394,1.0006103515625,0.05,0.0085,True
sample_000289,gzip,16384,2740,0.167236328125,14.5793,0.0516,True
sample_000289,bz2,16384,2722,0.1661376953125,4.1588,1.0155,True
sample_000289,lzma,16384,2604,0.158935546875,25.2842,0.4032,True
sample_000289,zstd,16384,3141,0.19171142578125,0.1634,0.071,True
sample_000290,gzip,16384,73,0.00445556640625,0.1066,0.017,True
sample_000290,bz2,16384,66,0.0040283203125,4.883,0.3134,True
sample_000290,lzma,16384,128,0.0078125,9.6932,0.211,True
sample_000290,zstd,16384,26,0.0015869140625,0.0419,0.0097,True
sample_000291,gzip,16384,576,0.03515625,0.734,0.0394,True
sample_000291,bz2,16384,842,0.0513916015625,0.9913,0.247,True
sample_000291,lzma,16384,516,0.031494140625,14.167,0.1938,True
sample_000291,zstd,16384,426,0.0260009765625,0.0449,0.0386,True
sample_000292,gzip,16384,2517,0.15362548828125,0.6805,0.0725,True
sample_000292,bz2,16384,1752,0.10693359375,3.6023,0.7836,True
sample_000292,lzma,16384,2292,0.139892578125,20.6008,0.5058,True
sample_000292,zstd,16384,2756,0.168212890625,0.0826,0.0332,True
sample_000293,gzip,16384,6631,0.40472412109375,0.4921,0.0996,True
sample_000293,bz2,16384,6729,0.41070556640625,9.5422,1.123,True
sample_000293,lzma,16384,6288,0.3837890625,14.997,0.8785,True
sample_000293,zstd,16384,6543,0.39935302734375,0.1137,0.0874,True
sample_000294,gzip,65536,65574,1.000579833984375,2.4899,0.0382,True
sample_000294,bz2,65536,66190,1.009979248046875,18.7876,7.4392,True
sample_000294,lzma,65536,65600,1.0009765625,43.5224,0.2312,True
sample_000294,zstd,65536,65546,1.000152587890625,0.2022,0.0093,True
sample_000295,gzip,65536,38292,0.58428955078125,13.2479,0.5298,True
sample_000295,bz2,65536,33514,0.511383056640625,11.8551,6.3301,True
sample_000295,lzma,65536,36868,0.56256103515625,46.1873,3.9149,True
sample_000295,zstd,65536,33052,0.50433349609375,0.8757,0.0696,True
sample_000296,gzip,65536,104,0.0015869140625,0.2668,0.0322,True
sample_000296,bz2,65536,54,0.000823974609375,18.2583,0.906,True
sample_000296,lzma,65536,148,0.00225830078125,11.1369,0.5008,True
sample_000296,zstd,65536,22,0.000335693359375,0.0456,0.0428,True
sample_000297,gzip,65536,262,0.003997802734375,0.841,0.0466,True
sample_000297,bz2,65536,478,0.007293701171875,1.2107,0.46,True
sample_000297,lzma,65536,300,0.00457763671875,12.307,0.5195,True
sample_000297,zstd,65536,199,0.0030364990234375,0.0507,0.0596,True
sample_000298,gzip,65536,27169,0.4145660400390625,12.8288,0.4869,True
sample_000298,bz2,65536,22928,0.349853515625,12.3812,4.2829,True
sample_000298,lzma,65536,20932,0.31939697265625,46.8887,3.7619,True
sample_000298,zstd,65536,27407,0.4181976318359375,1.3309,0.2748,True
sample_000299,gzip,65536,30990,0.472869873046875,3.3751,0.333,True
sample_000299,bz2,65536,29573,0.4512481689453125,27.7899,5.1342,True
sample_000299,lzma,65536,27312,0.416748046875,37.2125,3.97,True
sample_000299,zstd,65536,33085,0.5048370361328125,0.3032,0.1104,True
sample_000300,gzip,262144,262242,1.0003738403320312,13.5837,0.1796,True
sample_000300,bz2,262144,263673,1.0058326721191406,70.2639,31.0811,True
sample_000300,lzma,262144,262216,1.000274658203125,146.3003,1.0722,True
sample_000300,zstd,262144,262159,1.0000572204589844,1.0349,0.0232,True
sample_000301,gzip,262144,112749,0.4301033020019531,140.9689,1.2439,True
sample_000301,bz2,262144,101839,0.3884849548339844,47.6068,20.7082,True
sample_000301,lzma,262144,107528,0.410186767578125,182.5727,11.0438,True
sample_000301,zstd,262144,117366,0.44771575927734375,6.8711,1.8292,True
sample_000302,gzip,262144,889,0.003391265869140625,1.3046,0.3408,True
sample_000302,bz2,262144,257,0.000980377197265625,99.1949,6.8236,True
sample_000302,lzma,262144,240,0.00091552734375,16.7664,1.366,True
sample_000302,zstd,262144,98,0.00037384033203125,0.5336,0.0533,True
sample_000303,gzip,262144,894,0.00341033935546875,4.2174,0.8051,True
sample_000303,bz2,262144,1659,0.006328582763671875,3.3841,1.563,True
sample_000303,lzma,262144,804,0.0030670166015625,24.7593,1.2478,True
sample_000303,zstd,262144,565,0.002155303955078125,0.5212,0.1745,True
sample_000304,gzip,262144,34653,0.13219070434570312,18.9991,0.6235,True
sample_000304,bz2,262144,21009,0.08014297485351562,53.6287,11.6374,True
sample_000304,lzma,262144,27712,0.105712890625,248.5446,4.8061,True
sample_000304,zstd,262144,42437,0.16188430786132812,2.6254,1.0072,True
sample_000305,gzip,262144,77558,0.29586029052734375,117.6804,0.5039,True
sample_000305,bz2,262144,76694,0.29256439208984375,102.4778,15.6632,True
sample_000305,lzma,262144,71600,0.27313232421875,165.6019,9.2611,True
sample_000305,zstd,262144,76829,0.2930793762207031,1.9746,0.5745,True
sample_000306,gzip,1048576,1048914,1.0003223419189453,57.3546,2.4615,True
sample_000306,bz2,1048576,1053204,1.0044136047363281,302.5931,146.4197,True
sample_000306,lzma,1048576,1048688,1.0001068115234375,605.4927,4.0972,True
sample_000306,zstd,1048576,1048609,1.0000314712524414,2.0664,0.7454,True
sample_000307,gzip,1048576,157140,0.14986038208007812,2714.3064,2.8844,True
sample_000307,bz2,1048576,167980,0.16019821166992188,181.0436,78.3292,True
sample_000307,lzma,1048576,144304,0.1376190185546875,2044.6825,18.0973,True
sample_000307,zstd,1048576,195868,0.18679428100585938,8.1462,4.1019,True
sample_000308,gzip,1048576,2630,0.0025081634521484375,5.3173,1.9686,True
sample_000308,bz2,1048576,345,0.00032901763916015625,628.2968,16.8776,True
sample_000308,lzma,1048576,320,0.00030517578125,39.2081,5.6594,True
sample_000308,zstd,1048576,138,0.0001316070556640625,0.9416,1.465,True
sample_000309,gzip,1048576,3240,0.00308990478515625,14.7799,1.5115,True
sample_000309,bz2,1048576,4696,0.00447845458984375,15.4786,7.3276,True
sample_000309,lzma,1048576,2672,0.0025482177734375,58.1099,6.11,True
sample_000309,zstd,1048576,3470,0.0033092498779296875,1.2011,1.5526,True
sample_000310,gzip,1048576,137197,0.13084125518798828,77.0777,3.2514,True
sample_000310,bz2,1048576,104690,0.09984016418457031,263.9865,56.9002,True
sample_000310,lzma,1048576,100452,0.09579849243164062,1150.4174,19.2492,True
sample_000310,zstd,1048576,172588,0.16459274291992188,8.2504,3.5284,True
sample_000311,gzip,1048576,359579,0.34292125701904297,124.0712,3.2471,True
sample_000311,bz2,1048576,349001,0.33283329010009766,468.9778,70.7581,True
sample_000311,lzma,1048576,335368,0.31983184814453125,563.1359,23.2256,True
sample_000311,zstd,1048576,354632,0.33820343017578125,9.4421,2.8839,True
sample_000312,gzip,16384,16407,1.00140380859375,0.4739,0.0213,True
sample_000312,bz2,16384,16865,1.02935791015625,6.6044,1.8115,True
sample_000312,lzma,16384,16444,1.003662109375,16.7984,0.1357,True
sample_000312,zstd,16384,16394,1.0006103515625,0.056,0.0052,True
sample_000313,gzip,16384,5175,0.31585693359375,6.0443,0.0837,True
sample_000313,bz2,16384,4590,0.2801513671875,3.5782,1.069,True
sample_000313,lzma,16384,4916,0.300048828125,18.0973,0.7062,True
sample_000313,zstd,16384,5525,0.33721923828125,0.2038,0.0805,True
sample_000314,gzip,16384,265,0.01617431640625,0.0784,0.0202,True
sample_000314,bz2,16384,380,0.023193359375,3.6003,0.518,True
sample_000314,lzma,16384,256,0.015625,10.19,0.1518,True
sample_000314,zstd,16384,148,0.009033203125,0.0215,0.0049,True
sample_000315,gzip,16384,96,0.005859375,0.1846,0.025,True
sample_000315,bz2,16384,151,0.00921630859375,0.3485,0.1511,True
sample_000315,lzma,16384,152,0.00927734375,10.5986,0.1513,True
sample_000315,zstd,16384,65,0.00396728515625,0.0288,0.0149,True
sample_000316,gzip,16384,2507,0.15301513671875,0.6765,0.0545,True
sample_000316,bz2,16384,1748,0.106689453125,3.4932,0.6787,True
sample_000316,lzma,16384,2272,0.138671875,20.3649,0.472,True
sample_000316,zstd,16384,2774,0.1693115234375,0.2151,0.0354,True
sample_000317,gzip,16384,5686,0.3470458984375,0.6377,0.0775,True
sample_000317,bz2,16384,5724,0.349365234375,7.1075,1.0599,True
sample_000317,lzma,16384,5228,0.319091796875,15.3901,0.8261,True
sample_000317,zstd,16384,5547,0.33856201171875,0.2521,0.0621,True
sample_000318,gzip,65536,65574,1.000579833984375,2.984,0.0442,True
sample_000318,bz2,65536,66169,1.0096588134765625,18.8875,7.1163,True
sample_000318,lzma,65536,65600,1.0009765625,41.1628,0.3343,True
sample_000318,zstd,65536,65546,1.000152587890625,0.1343,0.0102,True
sample_000319,gzip,65536,10352,0.157958984375,134.6407,0.1959,True
sample_000319,bz2,65536,10597,0.1616973876953125,11.0412,3.9615,True
sample_000319,lzma,65536,9460,0.14434814453125,88.7975,1.229,True
sample_000319,zstd,65536,12306,0.187774658203125,0.4623,0.1575,True
sample_000320,gzip,65536,104,0.0015869140625,0.2769,0.0626,True
sample_000320,bz2,65536,54,0.000823974609375,18.1144,0.7556,True
sample_000320,lzma,65536,148,0.00225830078125,8.8472,0.4008,True
sample_000320,zstd,65536,22,0.000335693359375,0.0429,0.0439,True
sample_000321,gzip,65536,7987,0.1218719482421875,3.9218,0.1034,True
sample_000321,bz2,65536,7034,0.107330322265625,4.4721,1.02,True
sample_000321,lzma,65536,5412,0.08258056640625,50.303,1.1533,True
sample_000321,zstd,65536,5167,0.0788421630859375,0.3187,0.1432,True
sample_000322,gzip,65536,9074,0.138458251953125,3.6519,0.1668,True
sample_000322,bz2,65536,5847,0.0892181396484375,10.3489,2.2444,True
sample_000322,lzma,65536,7752,0.1182861328125,54.4124,1.3105,True
sample_000322,zstd,65536,10731,0.1637420654296875,0.5356,0.1785,True
sample_000323,gzip,65536,22977,0.3506011962890625,2.6983,0.2558,True
sample_000323,bz2,65536,22161,0.3381500244140625,16.4683,3.8278,True
sample_000323,lzma,65536,21304,0.3250732421875,29.6102,2.6584,True
sample_000323,zstd,65536,24593,0.3752593994140625,0.4015,0.1338,True
sample_000324,gzip,262144,262242,1.0003738403320312,13.3409,0.3674,True
sample_000324,bz2,262144,263734,1.0060653686523438,62.0269,30.8162,True
sample_000324,lzma,262144,262216,1.000274658203125,146.4037,0.8925,True
sample_000324,zstd,262144,262159,1.0000572204589844,0.9791,0.017,True
sample_000325,gzip,262144,75989,0.2898750305175781,519.2683,1.2404,True
sample_000325,bz2,262144,71732,0.2736358642578125,49.177,19.9233,True
sample_000325,lzma,262144,73016,0.278533935546875,268.5288,9.26,True
sample_000325,zstd,262144,85782,0.32723236083984375,4.385,1.22,True
sample_000326,gzip,262144,718,0.00273895263671875,1.1979,0.5,True
sample_000326,bz2,262144,157,0.000598907470703125,97.1773,5.9659,True
sample_000326,lzma,262144,208,0.00079345703125,16.3518,1.2866,True
sample_000326,zstd,262144,66,0.00025177001953125,0.5053,0.1084,True
sample_000327,gzip,262144,32442,0.12375640869140625,22.0452,0.4432,True
sample_000327,bz2,262144,23919,0.09124374389648438,10.9646,4.2727,True
sample_000327,lzma,262144,21420,0.0817108154296875,189.94,4.8361,True
sample_000327,zstd,262144,20796,0.0793304443359375,1.6319,0.6961,True
sample_000328,gzip,262144,34781,0.13267898559570312,19.2019,0.7337,True
sample_000328,bz2,262144,21041,0.08026504516601562,57.4873,12.3866,True
sample_000328,lzma,262144,27688,0.105621337890625,240.0629,4.8836,True
sample_000328,zstd,262144,42532,0.1622467041015625,2.7523,0.5884,True
sample_000329,gzip,262144,73680,0.28106689453125,100.5277,0.51,True
sample_000329,bz2,262144,70877,0.2703742980957031,100.2165,12.2647,True
sample_000329,lzma,262144,68268,0.2604217529296875,147.7568,10.2908,True
sample_000329,zstd,262144,73693,0.2811164855957031,1.9626,0.4446,True
sample_000330,gzip,1048576,1048914,1.0003223419189453,57.5063,2.3824,True
sample_000330,bz2,1048576,1053663,1.0048513412475586,299.7014,148.8366,True
sample_000330,lzma,1048576,1048688,1.0001068115234375,585.574,3.6526,True
sample_000330,zstd,1048576,1048609,1.0000314712524414,2.0797,0.7773,True
sample_000331,gzip,1048576,446680,0.42598724365234375,413.1913,7.2353,True
sample_000331,bz2,1048576,407028,0.3881721496582031,199.655,93.5796,True
sample_000331,lzma,1048576,427632,0.4078216552734375,1353.0674,48.742,True
sample_000331,zstd,1048576,468949,0.44722461700439453,24.41,7.055,True
sample_000332,gzip,1048576,1574,0.0015010833740234375,4.9849,1.6126,True
sample_000332,bz2,1048576,147,0.00014019012451171875,407.4843,13.0075,True
sample_000332,lzma,1048576,292,0.000278472900390625,31.699,4.5066,True
sample_000332,zstd,1048576,112,0.0001068115234375,0.8336,1.1814,True
sample_000333,gzip,1048576,9485,0.009045600891113281,57.6954,1.6688,True
sample_000333,bz2,1048576,11269,0.010746955871582031,15.6345,7.6949,True
sample_000333,lzma,1048576,7876,0.007511138916015625,106.7002,6.3623,True
sample_000333,zstd,1048576,9464,0.00902557373046875,1.5774,1.3299,True
sample_000334,gzip,1048576,396101,0.37775135040283203,269.9981,7.3488,True
sample_000334,bz2,1048576,344228,0.3282814025878906,180.1133,81.7426,True
sample_000334,lzma,1048576,292724,0.2791633605957031,1150.794,44.9715,True
sample_000334,zstd,1048576,437399,0.41713619232177734,20.5227,7.5486,True
sample_000335,gzip,1048576,329619,0.3143491744995117,580.3175,2.8169,True
